osm_id,epass_name,google_name,osm_name,latitude,longitude,google_maps_url
668471135,Ea Đar Đắk Lắk,Trạm thu phí Ea Đar,Trạm thu phí Ea Đar,12.812885499659654,108.5116708,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ea+%C4%90ar/data=!4m7!3m6!1s0x3171df0024e23181:0xedbf03015eb4f5c!8m2!3d12.8129567!4d108.511572!16s%2Fg%2F11lmhftr8f!19sChIJgTHiJADfcTERXE_rFTDw2w4?authuser=0&hl=vi&rclk=1
9322484528,Genimex trạm số 1,Trạm thu phí đường bộ số 1 DT743,Trạm thu phí đường bộ số 1 DT743,10.97783619949704,106.74488449999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+%C4%91%C6%B0%E1%BB%9Dng+b%E1%BB%99+s%E1%BB%91+1+DT743/data=!4m7!3m6!1s0x3174da15da13361d:0x57fb77430227a97a!8m2!3d10.9778837!4d106.7448435!16s%2Fg%2F113j_77lf!19sChIJHTYT2hXadDEReqknAkN3-1c?authuser=0&hl=vi&rclk=1
9301612561,Genimex trạm số 2,Trạm Thu phí Số 2 - ĐT747A Km 1+670,Trạm Thu phí Số 2 - ĐT747A Km 1+670,10.974010799496767,106.7712123,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2+-+%C4%90T747A+Km+1%2B670/data=!4m7!3m6!1s0x3174dbb6aacde233:0x625c42afa718cc4c!8m2!3d10.9740752!4d106.7713958!16s%2Fg%2F11sbt6lcc9!19sChIJM-LNqrbbdDERTMwYp69CXGI?authuser=0&hl=vi&rclk=1
10030773244,Genimex trạm số 3,Trạm Thu phí Số 3 - ĐT 747A Km 9+120,Trạm Thu phí Số 3 - ĐT 747A Km 9+120,11.027577999500611,106.7749224,"https://www.google.com/maps/place/11%C2%B001'39.1%22N+106%C2%B046'29.6%22E/@11.027525,106.7742383,187m/data=!3m2!1e3!4b1!4m4!3m3!8m2!3d11.027525!4d106.774882?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D"
10198842784,Gia Lai 1,Trạm Thu Phí Chư Sê,Trạm Thu Phí Hàm Rồng,13.874361699775724,108.00810769999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+Ch%C6%B0+S%C3%AA/data=!4m7!3m6!1s0x316c27006c165c0f:0x7815f22896b9e796!8m2!3d13.8741578!4d108.0081757!16s%2Fg%2F11x6qnjphw!19sChIJD1wWbAAnbDERlue5lijyFXg?authuser=0&hl=vi&rclk=1
9921799661,Gia Lai 2,Trạm Thu phí Cầu 110,Trạm Thu phí Cầu 110,13.413531099723944,108.09282399999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+110/data=!4m7!3m6!1s0x316e779daf93a009:0x6a8e9b9e0eda940f!8m2!3d13.4135667!4d108.0928463!16s%2Fg%2F11c72lsmj3!19sChIJCaCTr513bjERD5TaDp6bjmo?authuser=0&hl=vi&rclk=1
1183845008,Hoàng Mai,Trạm thu phí Hoàng Mai,Trạm thu phí Hoàng Mai,19.301875955798863,105.72421030724514,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+Ho%C3%A0ng+Mai,+AH1,+Ho%C3%A0ng+Mai,+Ngh%E1%BB%87+An,+Vi%E1%BB%87t+Nam/@19.3019039,105.7242358,17z/data=!3m1!4b1!4m6!3m5!1s0x31370b0631ba47d3:0x514cec1b205bf852!8m2!3d19.3019039!4d105.7242358!16s%2Fg%2F11bx1_g2qf?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
1095628565,Hà Nội - Bắc Giang,Trạm thu phí Hà Nội - Bắc Giang,Trạm thu phí Hà Nội - Bắc Giang,21.09034654982544,105.96045260948794,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+H%C3%A0+N%E1%BB%99i+-+B%E1%BA%AFc+Giang/data=!4m7!3m6!1s0x313507f8f0c615c7:0xf85cec9539900094!8m2!3d21.0903439!4d105.9605126!16s%2Fg%2F11cs0bb15g!19sChIJxxXG8PgHNTERlACQOZXsXPg?authuser=0&hl=vi&rclk=1
1105237556,Hòa Lạc Hòa Bình,Trạm thu phí đường Hòa Lạc - Hòa Bình,Trạm thu phí BOT Đường Hòa Lạc - Hòa Bình,20.9652301393474,105.3980535300808,https://www.google.com/maps/place/Tra%CC%A3m+thu+phi%CC%81+%C4%91%C6%B0%C6%A1%CC%80ng+H%C3%B2a+La%CC%A3c+-+H%C3%B2a+Bi%CC%80nh/data=!4m7!3m6!1s0x3134670e534e2239:0x2e82b38ed3a7312e!8m2!3d20.9651479!4d105.3979576!16s%2Fg%2F11h01t634c!19sChIJOSJOUw5nNDERLjGn046zgi4?authuser=0&hl=vi&rclk=1
6856306592,Hòa Phước,Trạm thu phí Hoà Phước,Trạm thu phí Hoà Phước,16.050652600030315,108.20513789999998,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Ho%C3%A0+Ph%C6%B0%E1%BB%9Bc/@16.0046282,108.246048,17z/data=!3m1!4b1!4m6!3m5!1s0x314211002803bfd5:0x866ac438de653492!8m2!3d16.0046282!4d108.246048!16s%2Fg%2F11njrx82nx?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D"
