osm_id,osm_latitude,osm_longitude,verified,epass_name,osm_name,Tọa độ vị trí,google_name,google_latitude,google_longitude,distance,google_address,tên khác,google_maps_url,google_place_id,google_cid
13457949977,10.859510499488753,107.2355806,1,Nút giao QL56,Trạm Thu phí Quốc lộ 56,"10.859563, 107.235763",Trạm thu phí Nút giao Cẩm Mỹ,10.859563,107.235763,20.75659469938739,"V65P+R8C Trạm thu phí Nút giao Cẩm Mỹ, Hàng Gòn, Đồng Nai, Việt Nam",Trạm thu phí Nút giao Cẩm Mỹ,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+N%C3%BAt+giao+C%E1%BA%A9m+M%E1%BB%B9/data=!4m7!3m6!1s0x3174ff000afe936b:0xd24a24575684f794!8m2!3d10.8595632!4d107.2357632!16s%2Fg%2F11z2xsvn8s!19sChIJa5P-CgD_dDERlPeEVlckStI?authuser=0&hl=vi&rclk=1,ChIJa5P-CgD_dDERlPeEVlckStI,15152963853773764500
11813154464,10.858925399488712,107.74151129999998,1,Nút giao QL55,Trạm Thu phí Quốc lộ 55,"10.8604834, 107.735049",Trạm thu phí QL55 Sông Phan,10.8604834,107.735049,726.6595834233578,"VP5R+JJ, Tân Lập, Lâm Đồng, Việt Nam",Trạm thu phí QL55 Sông Phan,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL55+S%C3%B4ng+Phan/@10.8604834,107.735049,15.74z/data=!4m6!3m5!1s0x317435001c759715:0x69dc89b54bf0ac15!8m2!3d10.8590341!4d107.7415436!16s%2Fg%2F11n51_3_y1?authuser=0&hl=vi&entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D",,
8579215378,10.838869899487335,107.1480463,1,Phan Thiết - Dầu Giây,Trạm Thu phí Dầu Giây,"10.838926, 107.147478",Trạm Thu phí Đường Cao tốc Phan Thiết- Dầu Giây,10.838926,107.147478,62.37742419914824,"CT01, Xuân Quế, Đồng Nai, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%C6%B0%E1%BB%9Dng+Cao+t%E1%BB%91c+Phan+Thi%E1%BA%BFt-+D%E1%BA%A7u+Gi%C3%A2y/data=!4m7!3m6!1s0x317503001fd04645:0x5c2e2e85314391eb!8m2!3d10.8389255!4d107.1474779!16s%2Fg%2F11ldvppg1r!19sChIJRUbQHwADdTER65FDMYUuLlw?authuser=0&hl=vi&rclk=1,ChIJRUbQHwADdTER65FDMYUuLlw,6642297650010100203
6775351396,10.819014499485986,106.75793189999999,1,Trạm Xa Lộ - Hà Nội,Trạm thu phí Xa lộ Hà Nội,"10.81902, 106.757905",Trạm Thu phí Xa Lộ Hà Nội,10.81902,106.757905,2.760824522794856,"B11 Đường 106, Khu phố 1, Thủ Đức, Hồ Chí Minh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Xa+L%E1%BB%99+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752778bb989779:0xc6030065798eb994!8m2!3d10.81902!4d106.7579055!16s%2Fg%2F11srjkf37v!19sChIJeZeYu3gndTERlLmOeWUAA8Y?authuser=0&hl=vi&rclk=1,ChIJeZeYu3gndTERlLmOeWUAA8Y,14268248480270956948
1101467778,10.79502456083986,106.59663958436786,1,An Sương - An Lạc,Trạm thu phí An Sương - An Lạc,"10.794989172506133, 106.59663453538455",Trạm thu phí An Sương - An Lạc,10.7949827,106.5966321,4.725955308255129,"QHVV+VC8 Trạm thu phí An Sương-An Lạc, 562 QL1A, Bình Hưng Hòa, Hồ Chí Minh, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+An+S%C6%B0%C6%A1ng+-+An+L%E1%BA%A1c/@10.7949827,106.5966321,17z/data=!3m1!4b1!4m6!3m5!1s0x31752b882c626f87:0xc3fe29f53512493a!8m2!3d10.7949827!4d106.5966321!16s%2Fg%2F11gbh_x9_3?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x31752b882c626f87:0xc3fe29f53512493a
9369335528,10.791568399484131,106.80751779999999,1,Phú Hữu,Trạm thu phí Phú Hữu,"10.791609, 106.80744",Trạm thu phí Phú Hữu,10.791609,106.80744,6.143368124656757,"QRR4+JXW Trạm thu phí Phú Hữu, Đường Nguyễn Thị Tư, Long Trường, Hồ Chí Minh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Ph%C3%BA+H%E1%BB%AFu/data=!4m7!3m6!1s0x317526af9f6c0c0f:0xd32f2533e916868f!8m2!3d10.791609!4d106.80744!16s%2Fg%2F11c6vd7vhr!19sChIJDwxsn68mdTERj4YW6TMlL9M?authuser=0&hl=vi&rclk=1,ChIJDwxsn68mdTERj4YW6TMlL9M,15217422570792322703
12462757073,10.786707199483805,106.8309516,1,Nút giao VĐ 3 - HLD (C),Trạm Thu phí Vành đai 3,"10.786715, 106.830901",Trạm thu phí Long Trường,10.786715,106.830901,5.48197688818932,"QRPJ+M9 Trạm thu phí Long Trường, Long Trường, Hồ Chí Minh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Long+Tr%C6%B0%E1%BB%9Dng/data=!4m7!3m6!1s0x3175210063fcebdb:0xb809f80fae39a8e6!8m2!3d10.7867155!4d106.8309015!16s%2Fg%2F11z7knqbkq!19sChIJ2-v8YwAhdTER5qg5rg_4Cbg?authuser=0&hl=vi&rclk=1,ChIJ2-v8YwAhdTER5qg5rg_4Cbg,13261403324000348390
631536968,10.7858212287184,106.85187469408388,1,Long Phước,Trạm thu phí Long Phước,"10.785886, 106.851826",Trạm thu phí Long Phước,10.785886,106.851826,8.95336282989791,"Trạm thu phí Long Phước, Long Phước, Hồ Chí Minh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Long+Ph%C6%B0%E1%BB%9Bc/data=!4m7!3m6!1s0x3175216367000001:0x5dcbe27f3f59d8ca!8m2!3d10.7858859!4d106.8518264!16s%2Fg%2F11cr_fbnvw!19sChIJAQAAZ2MhdTERythZP3_iy10?authuser=0&hl=vi&rclk=1,ChIJAQAAZ2MhdTERythZP3_iy10,6758744701951137994
10196742008,10.777566299483194,106.4394739,1,Đức Hòa,Trạm thu phí Đức Hoà,"10.777556703700647, 106.43950314858274",Trạm thu phí Đức Hoà,10.77753,106.439493,4.5436510229769365,"QCGQ+4M7 Trạm Thu phí Đức Hoà, ĐT830, Ấp 4, Đức Hòa, Tây Ninh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C4%90%E1%BB%A9c+Ho%C3%A0/data=!4m7!3m6!1s0x310ad1c84f4b2801:0x3eff6385689e3e84!8m2!3d10.7775302!4d106.4394929!16s%2Fg%2F11f76_4lfv!19sChIJAShLT8jRCjERhD6eaIVj_z4?authuser=0&hl=vi&rclk=1,ChIJAShLT8jRCjERhD6eaIVj_z4,4539456374049750660
9754127696,10.768827299482608,106.9229147,1,BOT 319,Trạm Thu phí 319-HLD,"10.768771, 106.92285",Trạm thu phí 319 HLD,10.768771,106.92285,9.44147654355463,"Ngã 3, Bến Cam, Nhơn Trạch, Đồng Nai, Việt Nam",Trạm thu phí 319 HLD,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+319+HLD/data=!4m7!3m6!1s0x317519e570d57dbb:0x3aa8452199f3b6a4!8m2!3d10.7687709!4d106.9228499!16s%2Fg%2F11shlyq3yg!19sChIJu33VcOUZdTERpLbzmSFFqDo?authuser=0&hl=vi&rclk=1,ChIJu33VcOUZdTERpLbzmSFFqDo,4226704260906333860
5606336350,10.765222099482369,106.9566699,1,NH51,Trạm Thu phí Quốc lộ 51,"10.765217, 106.956554",Trạm thu phí Quốc lộ 51,10.765217,106.956554,12.673374289557293,"QX84+3JM Trạm Thu phí Quốc lộ 51, Long Thành, Đồng Nai, Việt Nam",Trạm thu phí Quốc lộ 51,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Qu%E1%BB%91c+l%E1%BB%99+51/data=!4m7!3m6!1s0x317518d709c08f45:0xd006f326c735ff2f!8m2!3d10.7652167!4d106.9565542!16s%2Fg%2F11g8yfsdks!19sChIJRY_ACdcYdTERL_81xybzBtA?authuser=0&hl=vi&rclk=1,ChIJRY_ACdcYdTERL_81xybzBtA,14989935757625786159
11596377024,10.7626385,106.9742636,1,Biên Hòa - Vũng Tàu,Nút giao Long Thành cao tốc Biên Hòa – Vũng Tàu,"10.7664107, 106.9693483",Nút giao Long Thành cao tốc Biên Hòa – Vũng Tàu,10.7664107,106.9693483,,"QX8C+VMH Long Thành, Đồng Nai, Việt Nam",,"https://www.google.com/maps/place/10%C2%B046'01.8%22N+106%C2%B058'18.2%22E/@10.767178,106.9691531,17z/data=!3m1!4b1!4m4!3m3!8m2!3d10.767178!4d106.971728?entry=ttu&g_ep=EgoyMDI2MDYxMy4wIKXMDSoASAFQAw%3D%3D",,
1098418720,10.759983949482018,106.76485485,1,Phú Mỹ,Trạm thu phí Cầu Phú Mỹ,"10.760046, 106.764818",Trạm thu phí Cầu Phú Mỹ,10.760046,106.764818,7.988145147733435,"QQ67+2W8 Trạm Thu phí Cầu Phú Mỹ, Đường Vành đai trong, Cát Lái, Hồ Chí Minh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+Ph%C3%BA+M%E1%BB%B9/data=!4m7!3m6!1s0x317525b427aaaaab:0xfa8e853557a75ce5!8m2!3d10.7600458!4d106.7648183!16s%2Fg%2F11c6rxph4q!19sChIJq6qqJ7QldTER5VynVzWFjvo?authuser=0&hl=vi&rclk=1,ChIJq6qqJ7QldTER5VynVzWFjvo,18054514420325244133
1288554747,10.675525489391084,107.0197876203359,1,QL51,Trạm thu phí cao tốc bến lức - Long Thành (quốc lộ 51),"10.6755667, 107.0197492",Trạm thu phí cao tốc bến lức - Long Thành (quốc lộ 51),10.6755667,107.0197492,6.214772986232115,"M2G9+6VH, CT01, Phước Thái, Đồng Nai, Việt Nam",Trạm thu phí cao tốc bến lức - Long Thành (quốc lộ 51),https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+cao+t%E1%BB%91c+b%E1%BA%BFn+l%E1%BB%A9c+-+Long+Th%C3%A0nh+%28qu%E1%BB%91c+l%E1%BB%99+51%29/data=!4m7!3m6!1s0x31751100626b3a0f:0xa28cbb051928033b!8m2!3d10.6755667!4d107.0197492!16s%2Fg%2F11wj4j65fs!19sChIJDzprYgARdTEROwMoGQW7jKI?authuser=0&hl=vi&rclk=1,ChIJDzprYgARdTEROwMoGQW7jKI,0x31751100626b3a0f:0xa28cbb051928033b
1288834243,10.669824549476106,106.54923705,1,TP HCM - Trung Lương,Trạm Thu phí 1B,"10.669806, 106.549196",Trạm Thu phí Mỹ Yên,10.669806,106.549196,4.937129923028369,"MG9X+WM Trạm Thu phí Mỹ Yên, Mỹ Yên, Tây Ninh, Việt Nam",Trạm Thu phí Mỹ Yên,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+M%E1%BB%B9+Y%C3%AAn/data=!4m7!3m6!1s0x31753300549dd793:0x39218bd58fdb6fd7!8m2!3d10.6698065!4d106.5491958!16s%2Fg%2F11vx68tvjx!19sChIJk9edVAAzdTER12_bj9WLITk?authuser=0&hl=vi&rclk=1,ChIJk9edVAAzdTER12_bj9WLITk,4116725283751161815
9697403773,10.661748099475584,106.5596307,1,QL1A,Trạm Thu Phí 2A,"10.66154, 106.560297",Trạm Thu Phí Bình Chánh,10.66154,106.560297,76.39870405704904,"MH66+J42 Trạm Thu Phí Bình Chánh, Bình Chánh, Hồ Chí Minh, Việt Nam",Trạm Thu Phí Bình Chánh,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+B%C3%ACnh+Ch%C3%A1nh/data=!4m7!3m6!1s0x3175330011f050cb:0xd21a581dde8737df!8m2!3d10.6615405!4d106.5602967!16s%2Fg%2F11ltj6fp0f!19sChIJy1DwEQAzdTER3zeH3h1YGtI?authuser=0&hl=vi&rclk=1,ChIJy1DwEQAzdTER3zeH3h1YGtI,15139509982670043103
12103925344,10.6609445,106.7234909,1,Nguyễn Văn Tạo,Trạm thu phí Long Thới,"10.660347, 106.726839",Trạm thu phí Long Thới,10.660347,106.726839,,"kề, 159a Đ. Nguyễn Văn Tạo, Hiệp Phước, Hồ Chí Minh, Việt Nam",Trạm thu phí Long Thới,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+Long+Th%E1%BB%9Bi/data=!4m7!3m6!1s0x317531cc43db004b:0x30a8d72f5c0a966d!8m2!3d10.6603468!4d106.7268386!16s%2Fg%2F11fr5lpq6r!19sChIJSwDbQ8wxdTERbZYKXC_XqDA?authuser=0&hl=vi&rclk=1,ChIJSwDbQ8wxdTERbZYKXC_XqDA,3506288908315563629
12866199543,10.660256999475486,106.6545182,1,QL50,Trạm Thu Phí 03,"10.660289, 106.654482",Trạm thu phí số 03,10.660289,106.654482,5.320687007948005,"C15 Hẻm B2, Hưng Long, Hồ Chí Minh, Việt Nam",Trạm thu phí số 03,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+s%E1%BB%91+03/data=!4m7!3m6!1s0x3175310021c28bf1:0x5cbb532bc62ed6ca!8m2!3d10.6602893!4d106.6544822!16s%2Fg%2F11xzmlk13q!19sChIJ8YvCIQAxdTERytYuxitTu1w?authuser=0&hl=vi&rclk=1,ChIJ8YvCIQAxdTERytYuxitTu1w,6682025919607920330
2214428847,10.656030899475216,106.4734695,1,Bến Lức,Trạm thu phí Bến Lức,"10.666694440861727, 106.45798520720376",Trạm thu phí Bến Lức,10.656005,106.473537,7.918486557056385,"Trạm thu phí, Bến Lức, Tây Ninh, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%E1%BA%BFn+L%E1%BB%A9c/data=!4m7!3m6!1s0x310acc44f1408137:0x25a2bd0beb48c647!8m2!3d10.6560048!4d106.4735373!16s%2Fg%2F11cmfdvktc!19sChIJN4FA8UTMCjERR8ZI6wu9oiU?authuser=0&hl=vi&rclk=1,ChIJN4FA8UTMCjERR8ZI6wu9oiU,2711937784520164935
13453097869,10.663791099475715,106.9719749,1,Phước An,Trạm Thu phí 06,"10.6637911, 106.9719749",Trạm thu phí 6,10.663812,106.971937,3.7129414213942415,"MX7C+GQ Trạm thu phí 6, Phước An, Đồng Nai, Việt Nam","",https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+6/data=!4m7!3m6!1s0x317517007245c4b9:0x1bf87663092eafb5!8m2!3d10.6638125!4d106.9719375!16s%2Fg%2F11ymkx7cy2!19sChIJucRFcgAXdTERta8uCWN2-Bs?authuser=0&hl=vi&rclk=1,ChIJucRFcgAXdTERta8uCWN2-Bs,2015491000976191413
1173001123,10.4628468907798,106.64416358295638,1,Trạm Thu phí Cầu Mỹ Lợi,Trạm thu phí Cầu Mỹ Lợi,"10.462812, 106.644148",Trạm Thu phí Cầu Mỹ Lợi,10.462812,106.644148,4.237368785769125,"FJ7V+4MC Trạm Thu phí Cầu Mỹ Lợi, Sơn Qui, Đồng Tháp, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+M%E1%BB%B9+L%E1%BB%A3i/data=!4m7!3m6!1s0x3175490032074ceb:0x6e86643a587f772!8m2!3d10.462812!4d106.6441482!16s%2Fg%2F11m5xwk7l6!19sChIJ60wHMgBJdTERcveHpUNm6AY?authuser=0&hl=vi&rclk=1,ChIJ60wHMgBJdTERcveHpUNm6AY,497760199550433138
1308093769,10.43531706151076,106.29512318694024,1,Km51,Trạm thu phí Thân Cửu Nghĩa,"10.435296, 106.295124",Trạm Thu phí Thân Cửu Nghĩa - Chốt CA kiểm tra,10.435296,106.295124,2.3436203473188617,"C7PW+429 Trạm Thu phí Thân Cửu Nghĩa - Chốt CA kiểm tra, Long Hưng, Đồng Tháp 84000, Việt Nam",Trạm Thu phí Thân Cửu Nghĩa - Chốt CA kiểm tra - cao tốc Trung Lương - Mỹ Thuận,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Th%C3%A2n+C%E1%BB%ADu+Ngh%C4%A9a+-+Ch%E1%BB%91t+CA+ki%E1%BB%83m+tra/data=!4m7!3m6!1s0x310abb003cfd4b29:0xfda04f942d61e270!8m2!3d10.4352965!4d106.295124!16s%2Fg%2F11w9rh5l3m!19sChIJKUv9PAC7CjERcOJhLZRPoP0?authuser=0&hl=vi&rclk=1,ChIJKUv9PAC7CjERcOJhLZRPoP0,18275694785704616560
1225570745,10.412157684385676,106.16486761983658,1,Cai Lậy,Trạm thu phí Cai Lậy,"10.412142514962321, 106.16483445597272",Trạm Thu phí Cai Lậy,10.412132,106.164817,6.229260718716791,"Tân Phú, Đồng Tháp, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cai+L%E1%BA%ADy/data=!4m7!3m6!1s0x310abd845003d609:0x96fb200ae2be1bd7!8m2!3d10.412132!4d106.1648171!16s%2Fg%2F11t5pvr8_r!19sChIJCdYDUIS9CjER1xu-4gog-5Y?authuser=0&hl=vi&rclk=1,ChIJCdYDUIS9CjER1xu-4gog-5Y,10879324555969436631
1017066822,10.410184194612592,106.06065573378643,1,Cai Lậy - QL1,Trạm thu phí Cai Lậy,"10.410117102915821, 106.06059374884792",Trạm thu phí Cai Lậy,10.410112,106.060544,14.620709278108045,"C366+26V Trạm Thu phí Cai Lậy, Bình Phú, Đồng Tháp, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Cai+L%E1%BA%ADy/data=!4m7!3m6!1s0x310a90ca7c470ed9:0x319f12b56fc96bc!8m2!3d10.4101123!4d106.0605441!16s%2Fg%2F11fy4htjk8!19sChIJ2Q5HfMqQCjERvJb8VivxGQM?authuser=0&hl=vi&rclk=1,ChIJ2Q5HfMqQCjERvJb8VivxGQM,223474824976832188
1482412311,10.407114079909496,106.03205202650614,1,Cái Bè,Trạm Thu phí Cái Bè,"10.407034394085574, 106.0320331086375",Trạm thu phí Cái Bè,10.4068739,106.0320194,26.944103149520984,"C24J+PRR, Hội Cư, Đồng Tháp, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%C3%A1i+B%C3%A8/data=!4m7!3m6!1s0x310a9100560536b9:0x8a3a73450cb3e840!8m2!3d10.4068739!4d106.0320194!16s%2Fg%2F11y41q8l8p!19sChIJuTYFVgCRCjERQOizDEVzOoo?authuser=0&hl=vi&rclk=1,ChIJuTYFVgCRCjERQOizDEVzOoo,0x310a9100560536b9:0x8a3a73450cb3e840
1225571951,10.393384086706927,106.1438217759597,1,Cai Lậy - Tuyến tránh,Trạm thu phí Tuyến tránh Cai Lậy,"10.393336511288387, 106.1437745274278",Trạm thu phí tuyến tránh TX Cai Lậy,10.393306,106.143552,30.756593065793812,"94VV+8CF Trạm thu phí tuyến tránh TX Cai Lậy, Đ. Tránh TX Cai Lậy, Cai Lậy, Đồng Tháp, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+tuy%E1%BA%BFn+tr%C3%A1nh+TX+Cai+L%E1%BA%ADy/data=!4m7!3m6!1s0x310a9745e895c9b7:0x9107f9de80fd217b!8m2!3d10.3933064!4d106.1435517!16s%2Fg%2F11sr6kszy0!19sChIJt8mV6EWXCjEReyH9gN75B5E?authuser=0&hl=vi&rclk=1,ChIJt8mV6EWXCjEReyH9gN75B5E,10450596194378654075
13594609049,10.31726439945475,105.885385,1,An Thái Trung,Trạm Thu phí An Thái Trung,"10.317404984212986, 105.88527875539475",Trạm Thu phí An Thái Trung ( cục vàng đứng 24/24),10.317215,105.885382,5.502764311077086,"8V8P+95Q Trạm thu phí lối vào cao tốc, Thanh Hưng, Đồng Tháp, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+An+Th%C3%A1i+Trung+%28+c%E1%BB%A5c+v%C3%A0ng+%C4%91%E1%BB%A9ng+24%2F24%29/data=!4m7!3m6!1s0x310a858a589777cf:0xc75ec9487e799422!8m2!3d10.3172145!4d105.8853816!16s%2Fg%2F11vzf3ycpk!19sChIJz3eXWIqFCjERIpR5fkjJXsc?authuser=0&hl=vi&rclk=1,ChIJzau1-oGFCjER9VtFj6WDmtI,15175586641474837493
1025088286,10.314729876318813,106.34837555286845,1,Cầu Rạch Miễu,Trạm thu phí Cầu Rạch Miễu,"10.31471047473508, 106.3483734957884",Trạm thu phí Cầu Rạch Miễu,10.314707,106.348376,2.5442008625757757,"QL60, Phú Túc, Vĩnh Long, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+R%E1%BA%A1ch+Mi%E1%BB%85u/data=!4m7!3m6!1s0x310aaf6246456bb5:0xd90563e44e30b839!8m2!3d10.3147072!4d106.3483764!16s%2Fg%2F12lsmn4x4!19sChIJtWtFRmKvCjERObgwTuRjBdk?authuser=0&hl=vi&rclk=1,ChIJtWtFRmKvCjERObgwTuRjBdk,15638015113329424441
5003536551,10.111776099443633,105.6487572,1,Thu phí T1 QL91,Trạm thu phí Ô Môn,"10.111717, 105.648978",Trạm thu phí Ô Môn,10.111717,105.648978,25.04790484226139,"Phước Thới, Cần Thơ, Việt Nam",Trạm thu phí Ô Môn,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C3%94+M%C3%B4n/data=!4m7!3m6!1s0x31a084511a24338b:0x8f7ac6a951b07597!8m2!3d10.1117168!4d105.6489778!16s%2Fg%2F11fz038bjp!19sChIJizMkGlGEoDERl3WwUanGeo8?authuser=0&hl=vi&rclk=1,ChIJizMkGlGEoDERl3WwUanGeo8,10338794325104686487
1011243028,10.019911169934328,106.29746562304084,1,Cổ Chiên,Trạm thu phí Càu Cổ Chiên,"10.019936735737653, 106.29745130648257",Trạm thu phí Cầu Cổ Chiên,10.0199467,106.2974383,4.955769687708942,"QL60, Nhị Long, Vĩnh Long, Việt Nam",,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+phi%CC%81+C%E1%BA%A7u+C%E1%BB%95+Chi%C3%AAn/@10.0199467,106.2974383,17z/data=!3m1!4b1!4m6!3m5!1s0x31a011d2e7cc7445:0x5736ca957fd86d!8m2!3d10.0199467!4d106.2974383!16s%2Fg%2F11c5gdl6p7?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",,0x31a011d2e7cc7445:0x5736ca957fd86d
9381034607,9.972865699436683,105.74045099999998,1,Cần Thơ - Phụng Hiệp,Trạm thu phí Cần Thơ - Phụng Hiệp,"9.972882023219078, 105.74039306571267",Trạm thu phí Cần Thơ - Phụng Hiệp,9.972868,105.74043,2.3139932685904663,"119 QL1, Cái Răng, Cần Thơ, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7n+Th%C6%A1+-+Ph%E1%BB%A5ng+Hi%E1%BB%87p/data=!4m7!3m6!1s0x31a089d108f418a7:0xa857b8801fb1de71!8m2!3d9.9728676!4d105.7404303!16s%2Fg%2F11gzngmf37!19sChIJpxj0CNGJoDERcd6xH4C4V6g?authuser=0&hl=vi&rclk=1,ChIJpxj0CNGJoDERcd6xH4C4V6g,12130366981772795505
10198601713,9.659737599422748,105.9312135,1,Sóc Trăng,Trạm thu phí An Hiệp,"9.6596264, 105.9312819",Trạm thu phí An Hiệp,9.6596264,105.9312819,14.460533566033774,"MW5J+VG3, An Ninh, Cần Thơ, Việt Nam",trạm Thu phí An Hiệp,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+An+Hi%E1%BB%87p/data=!4m7!3m6!1s0x31a051ad371bd7e9:0x703b5ac78f1e479e!8m2!3d9.6596264!4d105.9312819!16s%2Fg%2F11c208q_qg!19sChIJ6dcbN61RoDERnkcej8daO3A?authuser=0&hl=vi&rclk=1,ChIJ6dcbN61RoDERnkcej8daO3A,0x31a051ad371bd7e9:0x703b5ac78f1e479e
10198627130,9.374107199412157,105.7122544,1,Bạc Liêu,Trạm thu phí Bạc Liêu,"9.374244852633534, 105.71234376113618",Trạm thu phí Bạc Liêu,9.374352,105.712277,27.333272963327683,"9PF6+PWR Trạm Thu phí Bạc Liêu, Vĩnh Lợi, Cà Mau, Việt Nam",,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%E1%BA%A1c+Li%C3%AAu/data=!4m7!3m6!1s0x31a10618864342cf:0xdba2f305ec5244bb!8m2!3d9.3743521!4d105.7122771!16s%2Fg%2F11c6rfwy2c!19sChIJz0JDhhgGoTERu0RS7AXzots?authuser=0&hl=vi&rclk=1,ChIJz0JDhhgGoTERu0RS7AXzots,15826479247298544827
