google_name,epass_name,osm_id,osm_name,distance_to_origin,origin_osm_id,origin_osm_name,latitude,longitude,google_maps_url,origin_osm_latitude,origin_osm_longitude
Trạm thu phí Số 1 - Quốc lộ 5,Quốc Lộ 5 Trạm số 1 Hưng Yên,481837637,Trạm thu phí số 1,13.9,12309517558,Trạm thu phí số 1,20.9492920004034,106.01254389999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+1+-+Qu%E1%BB%91c+l%E1%BB%99+5/data=!4m7!3m6!1s0x3135a5611a298687:0x7923b12f71f9f315!8m2!3d20.9493367!4d106.0125573!16s%2Fg%2F11mprbskjr!19sChIJh4YpGmGlNTERFfP5cS-xI3k?authuser=0&hl=vi&rclk=1,20.9494109004034,106.01250129999998
Trạm thu phí Số 1 - Quốc lộ 5,Quốc Lộ 5 Trạm số 1 Hưng Yên,481837637,Trạm thu phí số 1,14.4,12309517557,Trạm thu phí số 1,20.9492920004034,106.01254389999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+1+-+Qu%E1%BB%91c+l%E1%BB%99+5/data=!4m7!3m6!1s0x3135a5611a298687:0x7923b12f71f9f315!8m2!3d20.9493367!4d106.0125573!16s%2Fg%2F11mprbskjr!19sChIJh4YpGmGlNTERFfP5cS-xI3k?authuser=0&hl=vi&rclk=1,20.949175600403393,106.01248279999999
Trạm thu phí Số 1 - Quốc lộ 5,Quốc Lộ 5 Trạm số 1 Hưng Yên,481837637,Trạm thu phí số 1,17.2,12309517563,Trạm thu phí số 1,20.9492920004034,106.01254389999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+1+-+Qu%E1%BB%91c+l%E1%BB%99+5/data=!4m7!3m6!1s0x3135a5611a298687:0x7923b12f71f9f315!8m2!3d20.9493367!4d106.0125573!16s%2Fg%2F11mprbskjr!19sChIJh4YpGmGlNTERFfP5cS-xI3k?authuser=0&hl=vi&rclk=1,20.9494454004034,106.0125201
Trạm thu phí Số 1 - Quốc lộ 5,Quốc Lộ 5 Trạm số 1 Hưng Yên,481837637,Trạm thu phí số 1,22.4,12309517564,Trạm thu phí số 1,20.9492920004034,106.01254389999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+1+-+Qu%E1%BB%91c+l%E1%BB%99+5/data=!4m7!3m6!1s0x3135a5611a298687:0x7923b12f71f9f315!8m2!3d20.9493367!4d106.0125573!16s%2Fg%2F11mprbskjr!19sChIJh4YpGmGlNTERFfP5cS-xI3k?authuser=0&hl=vi&rclk=1,20.949493100403405,106.01253580000001
Trạm thu phí Số 2 - Quốc lộ 5,Quốc Lộ 5 Trạm số 2 Hải Phòng,10185562123,Trạm thu phí Số 2 - Quốc lộ 5,0.0,10185562123,Trạm thu phí Số 2 - Quốc lộ 5,20.90844120040257,106.5726631,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2+-+Qu%E1%BB%91c+l%E1%BB%99+5/data=!4m7!3m6!1s0x314a78e66e0cd1e1:0x7e47aa60a24902c!8m2!3d20.9085704!4d106.5726339!16s%2Fg%2F1hc4yhvrv!19sChIJ4dEMbuZ4SjERLJAkCqZ65Ac?authuser=0&hl=vi&rclk=1,20.90844120040257,106.5726631
Trạm thu phí Số 2 - Quốc lộ 5,Quốc Lộ 5 Trạm số 2 Hải Phòng,10185562123,Trạm thu phí Số 2 - Quốc lộ 5,19.1,2488973632,Trạm thu phí Số 2 - Quốc lộ 5,20.90844120040257,106.5726631,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%E1%BB%91+2+-+Qu%E1%BB%91c+l%E1%BB%99+5/data=!4m7!3m6!1s0x314a78e66e0cd1e1:0x7e47aa60a24902c!8m2!3d20.9085704!4d106.5726339!16s%2Fg%2F1hc4yhvrv!19sChIJ4dEMbuZ4SjERLJAkCqZ65Ac?authuser=0&hl=vi&rclk=1,20.908566100402577,106.5727889
Trạm thu phí Suối Giữa,Suối Giữa,1012928174,Trạm thu phí Suối Giữa,12.3,1410617983,Trạm thu phí Suối Giữa,11.005232549469996,106.6456086332862,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Su%E1%BB%91i+Gi%E1%BB%AFa/data=!4m7!3m6!1s0x3174d128d66efa31:0x21f2d3b77828b988!8m2!3d11.0052367!4d106.6456296!16s%2Fg%2F1td67ckn!19sChIJMfpu1ijRdDERiLkoeLfT8iE?authuser=0&hl=vi&rclk=1,11.005242899499002,106.6457209
Trạm thu phí Suối Giữa,Suối Giữa,1012928174,Trạm thu phí Suối Giữa,14.1,1410617877,Trạm thu phí Suối Giữa,11.005232549469996,106.6456086332862,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Su%E1%BB%91i+Gi%E1%BB%AFa/data=!4m7!3m6!1s0x3174d128d66efa31:0x21f2d3b77828b988!8m2!3d11.0052367!4d106.6456296!16s%2Fg%2F1td67ckn!19sChIJMfpu1ijRdDERiLkoeLfT8iE?authuser=0&hl=vi&rclk=1,11.005175799498996,106.64549340000002
Trạm thu phí An Hiệp,Sóc Trăng,10198601713,Trạm thu phí An Hiệp,0.0,10198601713,Trạm thu phí An Hiệp,9.659737599422748,105.9312135,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+An+Hi%E1%BB%87p/data=!4m7!3m6!1s0x31a051ad371bd7e9:0x703b5ac78f1e479e!8m2!3d9.6596264!4d105.9312819!16s%2Fg%2F11c208q_qg!19sChIJ6dcbN61RoDERnkcej8daO3A?authuser=0&hl=vi&rclk=1,9.659737599422748,105.9312135
Trạm thu phí An Hiệp,Sóc Trăng,10198601713,Trạm thu phí An Hiệp,6.3,8675816002,Trạm thu phí An Hiệp,9.659737599422748,105.9312135,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+An+Hi%E1%BB%87p/data=!4m7!3m6!1s0x31a051ad371bd7e9:0x703b5ac78f1e479e!8m2!3d9.6596264!4d105.9312819!16s%2Fg%2F11c208q_qg!19sChIJ6dcbN61RoDERnkcej8daO3A?authuser=0&hl=vi&rclk=1,9.659701599422746,105.9311692
Trạm thu phí Sông Phan,Sông Phan,1588276876,Trạm thu phí Sông Phan,0.0,1588276876,Trạm thu phí Sông Phan,10.87528119948984,107.93136599999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%B4ng+Phan/data=!4m7!3m6!1s0x31742c15db7d2153:0xa11541de968563f!8m2!3d10.8753228!4d107.9313434!16s%2Fg%2F11c59txqjd!19sChIJUyF92xUsdDERP1Zo6R1UEQo?authuser=0&hl=vi&rclk=1,10.875281199489839,107.93136599999998
Trạm thu phí Sông Phan,Sông Phan,1588276876,Trạm thu phí Sông Phan,11.8,7755579004,Trạm thu phí Sông Phan,10.87528119948984,107.93136599999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+S%C3%B4ng+Phan/data=!4m7!3m6!1s0x31742c15db7d2153:0xa11541de968563f!8m2!3d10.8753228!4d107.9313434!16s%2Fg%2F11c59txqjd!19sChIJUyF92xUsdDERP1Zo6R1UEQo?authuser=0&hl=vi&rclk=1,10.875200299489833,107.93143659999998
Trạm thu phí Dương Kinh,TL 353,1329847084,Trạm thu phí Dương Kinh,7.9,10156874568,Trạm thu phí Dương Kinh,20.7761463003996,106.72394325,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+D%C6%B0%C6%A1ng+Kinh/data=!4m7!3m6!1s0x314a6e29dc6eb3d7:0x47710169a3932e3d!8m2!3d20.7761144!4d106.7239025!16s%2Fg%2F11b5wkj957!19sChIJ17Nu3CluSjERPS6To2kBcUc?authuser=0&hl=vi&rclk=1,20.776193900399583,106.72388699999999
Trạm thu phí Dương Kinh,TL 353,1329847084,Trạm thu phí Dương Kinh,14.8,10739323562,Trạm thu phí Dương Kinh,20.7761463003996,106.72394325,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+D%C6%B0%C6%A1ng+Kinh/data=!4m7!3m6!1s0x314a6e29dc6eb3d7:0x47710169a3932e3d!8m2!3d20.7761144!4d106.7239025!16s%2Fg%2F11b5wkj957!19sChIJ17Nu3CluSjERPS6To2kBcUc?authuser=0&hl=vi&rclk=1,20.776051600399583,106.72404389999998
Trạm thu phí Tam Nông,Tam Nông,1038124365,Trạm thu phí Tam Nông,12.4,9561565208,Trạm thu phí Tam Nông,21.24329240040793,105.3260393,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tam+N%C3%B4ng/@21.2433177,105.3260139,17z/data=!3m1!4b1!4m6!3m5!1s0x31348c0816a298f9:0xb237504939c3d56e!8m2!3d21.2433177!4d105.3260139!16s%2Fg%2F11g8pdhrsq?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",21.24339890040794,105.3260741
Trạm thu phí Tam Nông,Tam Nông,1038124365,Trạm thu phí Tam Nông,15.1,9561565207,Trạm thu phí Tam Nông,21.24329240040793,105.3260393,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tam+N%C3%B4ng/@21.2433177,105.3260139,17z/data=!3m1!4b1!4m6!3m5!1s0x31348c0816a298f9:0xb237504939c3d56e!8m2!3d21.2433177!4d105.3260139!16s%2Fg%2F11g8pdhrsq?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",21.243162800407934,105.32599429999999
Trạm thu phí TASCO Quảng Bình,Tasco Quảng Bình,668714123,Trạm thu phí TASCO Quảng Bình,0.0,668714123,Trạm thu phí TASCO Quảng Bình,17.890236200223878,106.4508467,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+TASCO+Qu%E1%BA%A3ng+B%C3%ACnh/data=!4m7!3m6!1s0x31389ca4896368dd:0xbb5d35eb986ccd39!8m2!3d17.8902161!4d106.4509095!16s%2Fg%2F11bw6rr5bk!19sChIJ3WhjiaScODEROc1smOs1Xbs?authuser=0&hl=vi&rclk=1,17.890236200223878,106.45084669999999
Trạm thu phí TASCO Quảng Bình,Tasco Quảng Bình,668714123,Trạm thu phí TASCO Quảng Bình,28.9,6761364760,Trạm thu phí TASCO Quảng Bình,17.890236200223878,106.4508467,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+Ph%C3%AD+TASCO+Qu%E1%BA%A3ng+B%C3%ACnh/data=!4m7!3m6!1s0x31389ca4896368dd:0xbb5d35eb986ccd39!8m2!3d17.8902161!4d106.4509095!16s%2Fg%2F11bw6rr5bk!19sChIJ3WhjiaScODEROc1smOs1Xbs?authuser=0&hl=vi&rclk=1,17.890155300223867,106.45110589999999
Trạm thu phí Thanh Lương,Thanh Lương,1012698037,Trạm thu phí Thành Lương,7.2,9342995387,Trạm thu phí Thành Lương,11.72278312473486,106.58323898498924,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Thanh+L%C6%B0%C6%A1ng/@11.7228358,106.5832213,17z/data=!3m1!4b1!4m6!3m5!1s0x317352566b1731d1:0x952d7636d99090a2!8m2!3d11.7228358!4d106.5832213!16s%2Fg%2F11hcfs9kl4?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",11.722761299555813,106.58317690000001
Trạm thu phí Thanh Lương,Thanh Lương,1012698037,Trạm thu phí Thành Lương,7.3,9342995380,Trạm thu phí Thành Lương,11.72278312473486,106.58323898498924,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Thanh+L%C6%B0%C6%A1ng/@11.7228358,106.5832213,17z/data=!3m1!4b1!4m6!3m5!1s0x317352566b1731d1:0x952d7636d99090a2!8m2!3d11.7228358!4d106.5832213!16s%2Fg%2F11hcfs9kl4?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",11.722811699555816,106.58329979999999
Trạm thu phí Ô Môn,Thu phí T1 QL91,5003536551,Trạm thu phí Ô Môn,0.0,5003536551,Trạm thu phí Ô Môn,10.111776099443633,105.6487572,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C3%94+M%C3%B4n/data=!4m7!3m6!1s0x31a084511a24338b:0x8f7ac6a951b07597!8m2!3d10.1117168!4d105.6489778!16s%2Fg%2F11fz038bjp!19sChIJizMkGlGEoDERl3WwUanGeo8?authuser=0&hl=vi&rclk=1,10.111776099443631,105.64875719999999
Trạm thu phí Ô Môn,Thu phí T1 QL91,5003536551,Trạm thu phí Ô Môn,201.0,10981892053,Trạm thu phí Ô Môn,10.111776099443633,105.6487572,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+%C3%94+M%C3%B4n/data=!4m7!3m6!1s0x31a084511a24338b:0x8f7ac6a951b07597!8m2!3d10.1117168!4d105.6489778!16s%2Fg%2F11fz038bjp!19sChIJizMkGlGEoDERl3WwUanGeo8?authuser=0&hl=vi&rclk=1,10.112289899443656,105.6469968
Trạm thu phí QL14-BP - Trạm thu phí đồng xoài,Thu phí số 2 QL14,1508894331,Trạm thu phí QL14-BP - Trạm thu phí đồng xoài,0.0,1508894331,Trạm thu phí QL14-BP - Trạm thu phí đồng xoài,11.564025999542377,106.95400569999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL14-BP/data=!4m7!3m6!1s0x3173602a2c0a61e1:0xa4badaaa66676dab!8m2!3d11.5640759!4d106.9539611!16s%2Fg%2F11bw4rjnv7!19sChIJ4WEKLCpgczERq21nZqrauqQ?authuser=0&hl=vi&rclk=1,11.564025999542377,106.95400569999998
Trạm thu phí QL14-BP - Trạm thu phí đồng xoài,Thu phí số 2 QL14,1508894331,Trạm thu phí QL14-BP - Trạm thu phí đồng xoài,18.0,12460992510,Trạm thu phí QL14-BP - Trạm thu phí đồng xoài,11.564025999542377,106.95400569999998,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+QL14-BP/data=!4m7!3m6!1s0x3173602a2c0a61e1:0xa4badaaa66676dab!8m2!3d11.5640759!4d106.9539611!16s%2Fg%2F11bw4rjnv7!19sChIJ4WEKLCpgczERq21nZqrauqQ?authuser=0&hl=vi&rclk=1,11.564145599542384,106.95389489999998
Trạm thu phí Thuận Phú,Thuận Phú,1254808120,Trạm thu phí Thanh Phú,5.9,11664675878,Trạm thu phí Thanh Phú,11.577375420033396,106.89440792879918,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Thu%E1%BA%ADn+Ph%C3%BA/@11.577385,106.8944299,17z/data=!3m1!4b1!4m6!3m5!1s0x31735fede04f5499:0xe17d0fd408be040f!8m2!3d11.577385!4d106.8944299!16s%2Fg%2F11dztsbsz7?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",11.577405899543491,106.8944521
Trạm thu phí Thuận Phú,Thuận Phú,1254808120,Trạm thu phí Thanh Phú,7.2,11664673965,Trạm thu phí Thanh Phú,11.577375420033396,106.89440792879918,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Thu%E1%BA%ADn+Ph%C3%BA/@11.577385,106.8944299,17z/data=!3m1!4b1!4m6!3m5!1s0x31735fede04f5499:0xe17d0fd408be040f!8m2!3d11.577385!4d106.8944299!16s%2Fg%2F11dztsbsz7?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",11.577340199543483,106.89435220000001
Trạm thu phí Thái Nguyên - Chợ Mới,Thái Nguyên Chợ Mới,10001978675,Trạm thu phí Thái Nguyên - Chợ Mới,0.0,10001978675,Trạm thu phí Thái Nguyên - Chợ Mới,21.644076800410176,105.7861744,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Th%C3%A1i+Nguy%C3%AAn+-+Ch%E1%BB%A3+M%E1%BB%9Bi/data=!4m7!3m6!1s0x3135273f0771d727:0x210d570178faf1cb!8m2!3d21.6440945!4d105.7859992!16s%2Fg%2F11gh9nqsfy!19sChIJJ9dxBz8nNTERy_H6eAFXDSE?authuser=0&hl=vi&rclk=1,21.644076800410176,105.7861744
Trạm thu phí Thái Nguyên - Chợ Mới,Thái Nguyên Chợ Mới,10001978675,Trạm thu phí Thái Nguyên - Chợ Mới,14.4,10001978672,Trạm thu phí Thái Nguyên - Chợ Mới,21.644076800410176,105.7861744,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Th%C3%A1i+Nguy%C3%AAn+-+Ch%E1%BB%A3+M%E1%BB%9Bi/data=!4m7!3m6!1s0x3135273f0771d727:0x210d570178faf1cb!8m2!3d21.6440945!4d105.7859992!16s%2Fg%2F11gh9nqsfy!19sChIJJ9dxBz8nNTERy_H6eAFXDSE?authuser=0&hl=vi&rclk=1,21.64411570041018,105.78630679999999
Trạm thu phí Tiên Cựu,Tiên Cựu,6864061670,Trạm thu phí Tiên Cựu,0.0,6864061670,Trạm thu phí Tiên Cựu,20.7766163003996,106.5080382,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ti%C3%AAn+C%E1%BB%B1u/data=!4m7!3m6!1s0x31358996beaaaaab:0x6a486293c9c3760b!8m2!3d20.7764367!4d106.5076222!16s%2Fg%2F1tnkzw90!19sChIJq6qqvpaJNTERC3bDyZNiSGo?authuser=0&hl=vi&rclk=1,20.7766163003996,106.5080382
Trạm thu phí Tiên Cựu,Tiên Cựu,6864061670,Trạm thu phí Tiên Cựu,43.2,642099797,Trạm thu phí Tiên Cựu,20.7766163003996,106.5080382,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Ti%C3%AAn+C%E1%BB%B1u/data=!4m7!3m6!1s0x31358996beaaaaab:0x6a486293c9c3760b!8m2!3d20.7764367!4d106.5076222!16s%2Fg%2F1tnkzw90!19sChIJq6qqvpaJNTERC3bDyZNiSGo?authuser=0&hl=vi&rclk=1,20.776531200399596,106.50844329999998
Trạm Thu phí Toàn Mỹ 14 (Km 1807+500),Toàn Mỹ (Đắk Nông),10198600410,Trạm Thu phí Toàn Mỹ 14 (Km 1807+500),0.0,10198600410,Trạm Thu phí Toàn Mỹ 14 (Km 1807+500),12.56122269963406,107.822395,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+To%C3%A0n+M%E1%BB%B9+14+%28Km+1807%2B500%29/data=!4m7!3m6!1s0x31723d7d49a62fa1:0x9c3247a01095829f!8m2!3d12.561158!4d107.8223793!16s%2Fg%2F11clwlnqkc!19sChIJoS-mSX09cjERn4KVEKBHMpw?authuser=0&hl=vi&rclk=1,12.56122269963406,107.82239499999999
Trạm Thu phí Toàn Mỹ 14 (Km 1807+500),Toàn Mỹ (Đắk Nông),10198600410,Trạm Thu phí Toàn Mỹ 14 (Km 1807+500),27.5,10198600409,Trạm Thu phí Toàn Mỹ 14 (Km 1807+500),12.56122269963406,107.822395,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+To%C3%A0n+M%E1%BB%B9+14+%28Km+1807%2B500%29/data=!4m7!3m6!1s0x31723d7d49a62fa1:0x9c3247a01095829f!8m2!3d12.561158!4d107.8223793!16s%2Fg%2F11clwlnqkc!19sChIJoS-mSX09cjERn4KVEKBHMpw?authuser=0&hl=vi&rclk=1,12.560980699634033,107.8223441
Trạm thu phí Bù Nho,Trạm Bù Nho,10898426413,Trạm thu phí Bù Nho,0,10898426413,Trạm thu phí Bù Nho,11.727515863906032,106.87504140773216,"https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+B%C3%B9+Nho/@11.7275712,106.8751126,17z/data=!3m1!4b1!4m6!3m5!1s0x31735d0004067931:0x7902a27e6cbe0b27!8m2!3d11.7275712!4d106.8751126!16s%2Fg%2F11x0r07bk1?entry=ttu&g_ep=EgoyMDI2MDYwMS4wIKXMDSoASAFQAw%3D%3D",11.7275496,106.8750701
Trạm Thu phí Cầu Mỹ Lợi,Trạm Thu phí Cầu Mỹ Lợi,1173001123,Trạm thu phí Cầu Mỹ Lợi,8.1,10898771282,Trạm thu phí Cầu Mỹ Lợi,10.4628468907798,106.64416358295638,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+M%E1%BB%B9+L%E1%BB%A3i/data=!4m7!3m6!1s0x3175490032074ceb:0x6e86643a587f772!8m2!3d10.462812!4d106.6441482!16s%2Fg%2F11m5xwk7l6!19sChIJ60wHMgBJdTERcveHpUNm6AY?authuser=0&hl=vi&rclk=1,10.46282109946322,106.64409429999999
Trạm Thu phí Cầu Mỹ Lợi,Trạm Thu phí Cầu Mỹ Lợi,1173001123,Trạm thu phí Cầu Mỹ Lợi,9.5,10898771287,Trạm thu phí Cầu Mỹ Lợi,10.4628468907798,106.64416358295638,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+C%E1%BA%A7u+M%E1%BB%B9+L%E1%BB%A3i/data=!4m7!3m6!1s0x3175490032074ceb:0x6e86643a587f772!8m2!3d10.462812!4d106.6441482!16s%2Fg%2F11m5xwk7l6!19sChIJ60wHMgBJdTERcveHpUNm6AY?authuser=0&hl=vi&rclk=1,10.462879399463224,106.6442439
Trạm Thu phí Km 49+550 Quốc lộ 19,Trạm Thu phí Km 49+550 Quốc lộ 19,8938682367,Trạm thu phí Tây Sơn,0.0,8938682367,Trạm thu phí Tây Sơn,13.944511999783748,108.8577499,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+49%2B550+Qu%E1%BB%91c+l%E1%BB%99+19/data=!4m7!3m6!1s0x316f21ab0426cb95:0xb40209057c93a604!8m2!3d13.9444574!4d108.8577785!16s%2Fg%2F11f4qbw89g!19sChIJlcsmBKshbzERBKaTfAUJArQ?authuser=0&hl=vi&rclk=1,13.944511999783748,108.8577499
Trạm Thu phí Km 49+550 Quốc lộ 19,Trạm Thu phí Km 49+550 Quốc lộ 19,8938682367,Trạm thu phí Tây Sơn,8.0,7698662812,Trạm thu phí Tây Sơn,13.944511999783748,108.8577499,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+49%2B550+Qu%E1%BB%91c+l%E1%BB%99+19/data=!4m7!3m6!1s0x316f21ab0426cb95:0xb40209057c93a604!8m2!3d13.9444574!4d108.8577785!16s%2Fg%2F11f4qbw89g!19sChIJlcsmBKshbzERBKaTfAUJArQ?authuser=0&hl=vi&rclk=1,13.944580999783758,108.857772
Trạm Thu phí Km 49+550 Quốc lộ 19,Trạm Thu phí Km 49+550 Quốc lộ 19,8938682367,Trạm thu phí Tây Sơn,8.7,7698662805,Trạm thu phí Tây Sơn,13.944511999783748,108.8577499,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Km+49%2B550+Qu%E1%BB%91c+l%E1%BB%99+19/data=!4m7!3m6!1s0x316f21ab0426cb95:0xb40209057c93a604!8m2!3d13.9444574!4d108.8577785!16s%2Fg%2F11f4qbw89g!19sChIJlcsmBKshbzERBKaTfAUJArQ?authuser=0&hl=vi&rclk=1,13.944441099783743,108.8577157
Trạm Thu phí Xa Lộ Hà Nội,Trạm Xa Lộ - Hà Nội,6775351396,Trạm thu phí Xa lộ Hà Nội,0.0,6775351396,Trạm thu phí Xa lộ Hà Nội,10.819014499485986,106.75793189999999,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Xa+L%E1%BB%99+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752778bb989779:0xc6030065798eb994!8m2!3d10.81902!4d106.7579055!16s%2Fg%2F11srjkf37v!19sChIJeZeYu3gndTERlLmOeWUAA8Y?authuser=0&hl=vi&rclk=1,10.819014499485986,106.75793189999999
Trạm Thu phí Xa Lộ Hà Nội,Trạm Xa Lộ - Hà Nội,6775351396,Trạm thu phí Xa lộ Hà Nội,80.9,366367389,Trạm thu phí Xa lộ Hà Nội,10.819014499485986,106.75793189999999,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Xa+L%E1%BB%99+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752778bb989779:0xc6030065798eb994!8m2!3d10.81902!4d106.7579055!16s%2Fg%2F11srjkf37v!19sChIJeZeYu3gndTERlLmOeWUAA8Y?authuser=0&hl=vi&rclk=1,10.81970679948603,106.75816089999998
Trạm Thu phí Xa Lộ Hà Nội,Trạm Xa Lộ - Hà Nội,6775351396,Trạm thu phí Xa lộ Hà Nội,494.7,2028466031,Trạm thu phí Xa lộ Hà Nội,10.819014499485986,106.75793189999999,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Xa+L%E1%BB%99+H%C3%A0+N%E1%BB%99i/data=!4m7!3m6!1s0x31752778bb989779:0xc6030065798eb994!8m2!3d10.81902!4d106.7579055!16s%2Fg%2F11srjkf37v!19sChIJeZeYu3gndTERlLmOeWUAA8Y?authuser=0&hl=vi&rclk=1,10.823282199486274,106.7592111
Trạm thu phí hầm Hải Vân,Trạm thu phí Bắc Hầm Hải Vân,668605383,Trạm Thu Phí Hải Vân,0.0,668605383,Trạm Thu Phí Hải Vân,16.228360900050603,108.0847514,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+H%E1%BA%A3i+V%C3%A2n/data=!4m7!3m6!1s0x31422724a0fd76b3:0x9bbe411651e81dea!8m2!3d16.2285227!4d108.0847222!16s%2Fg%2F11c311d05k!19sChIJs3b9oCQnQjER6h3oURZBvps?authuser=0&hl=vi&rclk=1,16.228360900050603,108.08475139999999
Trạm thu phí hầm Hải Vân,Trạm thu phí Bắc Hầm Hải Vân,668605383,Trạm Thu Phí Hải Vân,45.2,6860231502,Trạm Thu Phí Hải Vân,16.228360900050603,108.0847514,https://www.google.com/maps/place/Tr%E1%BA%A1m+thu+ph%C3%AD+h%E1%BA%A7m+H%E1%BA%A3i+V%C3%A2n/data=!4m7!3m6!1s0x31422724a0fd76b3:0x9bbe411651e81dea!8m2!3d16.2285227!4d108.0847222!16s%2Fg%2F11c311d05k!19sChIJs3b9oCQnQjER6h3oURZBvps?authuser=0&hl=vi&rclk=1,16.228739800050644,108.0845968
Trạm thu phí Trảng Bom,Trảng Bom,1093353487,Trạm thu phí Trảng Bom,8.0,6859528659,Trạm Thu Phí Trảng Bom,10.945379057786033,107.05745417583005,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tr%E1%BA%A3ng+Bom/data=!4m7!3m6!1s0x3174e481b1d33e3b:0xcb649026b77d9c51!8m2!3d10.9453765!4d107.0574443!16s%2Fg%2F11f126nh_4!19sChIJOz7TsYHkdDERUZx9tyaQZMs?authuser=0&hl=vi&rclk=1,10.945307099494734,107.0574564
Trạm thu phí Trảng Bom,Trảng Bom,1093353487,Trạm thu phí Trảng Bom,11.1,6859528658,Trạm Thu Phí Trảng Bom,10.945379057786033,107.05745417583005,https://www.google.com/maps/place/Tr%E1%BA%A1m+Thu+ph%C3%AD+Tr%E1%BA%A3ng+Bom/data=!4m7!3m6!1s0x3174e481b1d33e3b:0xcb649026b77d9c51!8m2!3d10.9453765!4d107.0574443!16s%2Fg%2F11f126nh_4!19sChIJOz7TsYHkdDERUZx9tyaQZMs?authuser=0&hl=vi&rclk=1,10.945477199494743,107.05747299999999
